,Outstanding_Debt,Annual_Income,Monthly_Inhand_Salary,Credit_History_Age,Interest_Rate,Monthly_Balance,Delay_from_due_date,Total_EMI_per_month,Changed_Credit_Limit,Num_of_Loan,Credit_Score
10818,1385.18,16449.27,1089.7725,94.0,20.0,250.878288869255,19.0,16.598134235774197,21.86,2.0,Standard
10819,1385.18,16449.27,1089.7725,95.0,20.0,254.6202008494011,19.0,16.598134235774197,19.86,2.0,Standard
10820,1385.18,16449.27,1089.7725,96.0,20.0,237.71802435487675,19.0,16.598134235774197,19.86,2.0,Standard
10821,1385.18,16449.27,1089.7725,97.0,20.0,288.69132559024865,19.0,16.598134235774197,19.86,2.0,Standard
10822,1385.18,16449.27,1089.7725,98.0,20.0,335.43254372390265,21.0,16.598134235774197,19.86,2.0,Standard
10823,1385.18,16449.27,1089.7725,99.0,20.0,270.3005158045584,22.0,16.598134235774197,19.86,2.0,Standard
10824,1222.28,12837.245,837.7704166666667,335.0,10.0,253.1144643640136,16.0,21.2433254769634,4.34,3.0,Standard
10825,1222.28,12837.245,837.7704166666667,336.0,10.0,281.2512714527873,11.0,21.2433254769634,4.34,3.0,Standard
10826,1222.28,12837.245,837.7704166666667,337.0,10.0,275.491963501562,11.0,21.2433254769634,4.34,3.0,Standard
10827,1222.28,12837.245,837.7704166666667,338.0,10.0,274.25361170083494,11.0,21.2433254769634,4.34,3.0,Standard
10828,1222.28,12837.245,837.7704166666667,339.0,10.0,260.54230194347275,11.0,21.2433254769634,4.34,3.0,Standard
10829,1222.28,12837.245,837.7704166666667,340.0,10.0,289.39981110861305,11.0,21.2433254769634,4.34,3.0,Standard
10830,1222.28,12837.245,837.7704166666667,341.0,10.0,317.7588539968044,11.0,21.2433254769634,4.34,3.0,Standard
10831,1222.28,12837.245,837.7704166666667,342.0,10.0,300.20705079192385,15.0,21.2433254769634,4.34,3.0,Standard
10832,847.66,76652.88,6627.740000000002,211.0,6.0,674.4526791878285,7.0,145.37294017064252,6.99,3.0,Standard
10833,847.66,76652.88,6627.740000000002,212.0,6.0,652.2476097856127,9.0,145.37294017064252,6.99,3.0,Standard
10834,847.66,76652.88,6627.740000000002,213.0,6.0,559.904255302194,9.0,145.37294017064252,6.99,3.0,Standard
10835,847.66,76652.88,6627.740000000002,214.0,6.0,474.4363272094935,9.0,145.37294017064252,8.99,3.0,Standard
10836,847.66,76652.88,6627.740000000002,215.0,6.0,642.7508328926118,9.0,145.37294017064252,6.99,3.0,Standard
10837,847.66,76652.88,6627.740000000002,216.0,6.0,591.5169088072035,9.0,145.37294017064252,6.99,3.0,Standard
10838,847.66,76652.88,6627.740000000002,217.0,6.0,351.5934719742228,9.0,145.37294017064252,6.99,3.0,Good
10839,847.66,76652.88,6627.740000000002,218.0,6.0,351.5934719742228,9.0,145.37294017064252,6.99,3.0,Good
10840,1338.2,32995.78,2540.648333333333,200.0,16.0,334.4947618049148,20.0,105.68703389448248,15.69,4.0,Poor
10841,1338.2,32995.78,2540.648333333333,201.0,16.0,356.03227817098,20.0,105.68703389448248,15.69,4.0,Poor
10842,1338.2,32995.78,2540.648333333333,202.0,16.0,352.32142331421585,18.0,105.68703389448248,15.69,4.0,Poor
10843,1338.2,32995.78,2540.648333333333,203.0,16.0,359.48760281505014,20.0,105.68703389448248,10.69,4.0,Poor
10844,1338.2,32995.78,2540.648333333333,204.0,16.0,359.42254874012343,20.0,105.68703389448248,15.69,4.0,Poor
10845,1338.2,32995.78,2540.648333333333,205.0,16.0,228.9041779449392,20.0,105.68703389448248,15.69,4.0,Poor
10846,1338.2,32995.78,2540.648333333333,206.0,16.0,321.51846529982777,17.0,105.68703389448248,15.69,4.0,Poor
10847,1280.87,44620.48,3421.373333333333,340.0,10.0,444.9280535502076,27.0,31.53785549714662,10.63,1.0,Standard
10848,1280.87,44620.48,3421.373333333333,341.0,10.0,206.5683446544731,27.0,31.53785549714662,10.63,1.0,Standard
10849,1280.87,44620.48,3421.373333333333,342.0,10.0,166.02760510952157,27.0,31.53785549714662,10.63,1.0,Standard
10850,1280.87,44620.48,3421.373333333333,344.0,10.0,468.70672139222,27.0,31.53785549714662,12.63,1.0,Standard
10851,1280.87,44620.48,3421.373333333333,345.0,10.0,317.3080465971692,25.0,31.53785549714662,10.63,1.0,Standard
10852,1280.87,44620.48,3421.373333333333,346.0,10.0,350.3457685531147,28.0,31.53785549714662,10.63,1.0,Standard
10853,1280.87,44620.48,3421.373333333333,347.0,10.0,441.4821709266541,24.0,31.53785549714662,10.63,1.0,Standard
10854,947.31,63978.72,5065.56,373.0,17.0,264.23419885785063,20.0,182.4412170246094,11.49,4.0,Standard
10855,947.31,63978.72,5065.56,374.0,17.0,484.0391651825936,17.0,182.4412170246094,11.49,4.0,Standard
10856,947.31,63978.72,5065.56,376.0,17.0,272.68059521642624,20.0,182.4412170246094,11.49,4.0,Standard
10857,947.31,63978.72,5065.56,377.0,17.0,210.9059832229777,15.0,182.4412170246094,11.49,4.0,Standard
10858,947.31,63978.72,5065.56,378.0,17.0,478.0719957564157,20.0,182.4412170246094,11.49,4.0,Standard
10859,947.31,63978.72,5065.56,379.0,17.0,423.44483643287134,20.0,182.4412170246094,11.49,4.0,Standard
10860,947.31,63978.72,5065.56,380.0,17.0,466.9094786172686,20.0,182.4412170246094,10.49,4.0,Standard
10861,2186.43,17164.13,1455.344166666667,127.0,30.0,280.5909254136036,46.0,48.78797271009556,20.44,4.0,Poor
10862,2186.43,17164.13,1455.344166666667,128.0,30.0,228.4797875178,46.0,48.78797271009556,17.44,4.0,Poor
10863,2186.43,17164.13,1455.344166666667,129.0,30.0,269.3094445977393,46.0,48.78797271009556,17.44,4.0,Poor
10864,2186.43,17164.13,1455.344166666667,130.0,30.0,255.64195295837985,46.0,48.78797271009556,17.44,4.0,Poor
10865,2186.43,17164.13,1455.344166666667,131.0,30.0,278.9649041077661,46.0,48.78797271009556,17.44,4.0,Standard
10866,2186.43,17164.13,1455.344166666667,132.0,30.0,325.040799665203,46.0,48.78797271009556,11.44,4.0,Poor
10867,2186.43,17164.13,1455.344166666667,133.0,30.0,312.6045777585631,51.0,48.78797271009556,17.44,4.0,Poor
10868,2186.43,17164.13,1455.344166666667,134.0,30.0,314.666902662944,49.0,48.78797271009556,23.44,4.0,Poor
10869,1948.99,15475.91,993.6591666666666,167.0,13.0,257.72213496555906,13.0,79.75558283727815,7.04,7.0,Standard
10870,1948.99,15475.91,908.4253371001912,168.0,13.0,237.839227986066,8.0,79.75558283727815,7.04,7.0,Standard
10871,1948.99,15475.91,993.6591666666666,169.0,13.0,265.33393414736656,8.0,79.75558283727815,7.04,7.0,Standard
10872,1948.99,15475.91,993.6591666666666,170.0,13.0,212.46912131964444,8.0,79.75558283727815,7.04,7.0,Standard
10873,1948.99,15475.91,908.4253371001912,171.0,13.0,234.1977894232897,12.0,164.98941240375362,7.04,7.0,Standard
10874,1948.99,15475.91,908.4253371001912,172.0,13.0,218.76806607304013,8.0,164.98941240375362,7.04,7.0,Standard
10875,1948.99,15475.91,908.4253371001912,173.0,13.0,259.5558612112165,8.0,164.98941240375362,7.04,7.0,Standard
10876,952.69,77047.4,6711.616666666666,325.0,11.0,265.3568429322751,13.0,50.18729559672872,3.95,1.0,Standard
10877,1014.83,24688.88,2256.4066666666668,277.0,9.0,327.53946154250764,20.0,10.869316856380284,11.74,1.0,Standard
10878,1014.83,24688.88,2256.4066666666668,277.0,9.0,412.1855790306198,22.0,10.869316856380284,11.74,1.0,Standard
10879,1014.83,24688.88,2256.4066666666668,277.0,9.0,397.8189133747522,23.0,10.869316856380284,11.74,1.0,Standard
10880,1014.83,24688.88,2256.4066666666668,277.0,9.0,264.92537082375145,25.0,10.869316856380284,11.74,1.0,Standard
10881,1014.83,24688.88,2256.4066666666668,278.0,9.0,433.8344080656906,21.0,10.869316856380284,13.74,1.0,Standard
10882,1014.83,24688.88,2256.4066666666668,280.0,9.0,276.2814207038354,20.0,10.869316856380284,11.74,1.0,Standard
10883,1384.96,18060.64,1280.0533333333333,211.0,23.0,277.1381782453656,34.0,30.223229066865592,3.13,3.0,Poor
10884,475.41,32394.77,2614.5641666666666,213.0,8.0,289.42574059110524,25.0,86.04239282710735,7.14,4.0,Standard
10885,475.41,32394.77,2614.5641666666666,215.0,8.0,233.1139157717654,25.0,86.04239282710735,7.14,4.0,Standard
10886,475.41,32394.77,2614.5641666666666,216.0,8.0,384.6419481295691,30.0,86.04239282710735,7.14,4.0,Good
10887,475.41,32394.77,2614.5641666666666,217.0,8.0,381.77188974360473,26.0,86.04239282710735,7.14,4.0,Good
10888,475.41,32394.77,2614.5641666666666,218.0,8.0,362.5175819315986,25.0,86.04239282710735,7.14,4.0,Good
10889,475.41,32394.77,2614.5641666666666,219.0,8.0,245.5362771491515,26.0,86.04239282710735,7.14,4.0,Standard
10890,475.41,32394.77,2614.5641666666666,220.0,8.0,316.6329646747809,25.0,86.04239282710735,7.14,4.0,Standard
10891,1250.01,65635.12,5762.593333333332,146.0,20.0,431.48839679663513,46.0,180.1874058663947,2.21,5.0,Poor
10892,1250.01,65635.12,5762.593333333332,147.0,20.0,517.5042276683623,42.0,180.1874058663947,2.21,5.0,Poor
10893,1250.01,65635.12,5762.593333333332,148.0,20.0,555.8023316699151,50.0,180.1874058663947,9.21,5.0,Poor
10894,1250.01,65635.12,5762.593333333332,149.0,20.0,410.3526230710092,40.0,180.1874058663947,2.21,5.0,Poor
10895,1250.01,65635.12,5762.593333333332,150.0,20.0,301.49461583987016,45.0,180.1874058663947,2.21,5.0,Poor
10896,1250.01,65635.12,5762.593333333332,151.0,20.0,448.7229681967352,45.0,180.1874058663947,2.21,5.0,Poor
10897,1250.01,65635.12,5762.593333333332,152.0,20.0,338.62396496062235,45.0,180.1874058663947,2.21,5.0,Standard
10898,1250.01,65635.12,5762.593333333332,153.0,20.0,564.4730442193701,40.0,180.1874058663947,2.21,5.0,Poor
10899,962.51,106602.63,8924.5525,359.0,12.0,536.3520143668056,28.0,125.9142626730801,11.33,2.0,Standard
10900,962.51,106602.63,8924.5525,360.0,12.0,198.4950573730665,25.0,125.9142626730801,11.33,2.0,Standard
10901,962.51,106602.63,8924.5525,362.0,12.0,398.85176868354506,30.0,125.9142626730801,17.33,2.0,Standard
10902,962.51,106602.63,8924.5525,364.0,12.0,673.7130238502875,28.0,125.9142626730801,11.33,2.0,Standard
10903,962.51,106602.63,8924.5525,365.0,12.0,702.4701272194708,28.0,125.9142626730801,11.33,2.0,Standard
10904,1314.77,15591.37,1349.2808333333337,75.0,26.0,325.6993919549526,5.0,16.356494047018206,14.5,2.0,Poor
10905,1314.77,15591.37,1349.2808333333337,76.0,26.0,334.8399031981004,5.0,16.356494047018206,18.5,2.0,Poor
10906,1314.77,15591.37,1349.2808333333337,77.0,26.0,359.8613867055252,5.0,16.356494047018206,18.5,2.0,Poor
10907,1314.77,15591.37,1349.2808333333337,78.0,26.0,358.2872335564254,5.0,16.356494047018206,18.5,2.0,Poor
10908,1314.77,15591.37,1349.2808333333337,79.0,26.0,350.13245702862434,5.0,16.356494047018206,18.5,2.0,Poor
10909,895.29,21114.95,1478.5791666666669,346.0,12.0,314.9460239740313,13.0,9.60864463956188,2.539999999999999,1.0,Poor
10910,895.29,21114.95,1478.5791666666669,347.0,12.0,356.1488073539945,13.0,9.60864463956188,8.54,1.0,Poor
10911,895.29,21114.95,1478.5791666666669,348.0,12.0,275.22703085957244,13.0,9.60864463956188,3.5399999999999987,1.0,Poor
10912,895.29,21114.95,1478.5791666666669,349.0,12.0,346.3513633379484,13.0,9.60864463956188,8.54,1.0,Poor
10913,895.29,21114.95,1478.5791666666669,350.0,12.0,364.4429637561311,13.0,9.60864463956188,8.54,1.0,Standard
10914,895.29,21114.95,1478.5791666666669,351.0,12.0,355.9470579398992,13.0,9.60864463956188,8.54,1.0,Poor
10915,895.29,21114.95,1478.5791666666669,352.0,12.0,360.69018327240815,13.0,9.60864463956188,8.54,1.0,Standard
10916,895.29,21114.95,1478.5791666666669,353.0,12.0,349.47033887633546,10.0,9.60864463956188,3.5399999999999987,1.0,Poor
10917,1280.16,31680.74,2670.061666666667,91.0,26.0,407.9737812490022,20.0,72.43564254736741,4.5600000000000005,3.0,Poor
10918,1280.16,31680.74,2670.061666666667,93.0,26.0,392.5740733561141,20.0,72.43564254736741,7.56,3.0,Poor
10919,2121.07,32200.64,2552.3866666666668,95.0,17.0,192.4782048371857,38.0,140.7938649847458,7.62,7.0,Poor
10920,2121.07,32200.64,2552.3866666666668,97.0,17.0,286.36579180090166,40.0,140.7938649847458,7.62,7.0,Standard
10921,2121.07,32200.64,2552.3866666666668,98.0,17.0,326.9457382948437,40.0,140.7938649847458,7.62,7.0,Standard
10922,2121.07,32200.64,2552.3866666666668,99.0,17.0,326.11475399468566,35.0,140.7938649847458,7.62,7.0,Poor
10923,2121.07,32200.64,2552.3866666666668,101.0,17.0,290.9038217471852,40.0,140.7938649847458,7.62,7.0,Poor
10924,189.59,15366.215,996.5179166666668,349.0,15.0,263.3693442856019,27.0,9.091012303737475,8.58,1.0,Standard
10925,189.59,15366.215,996.5179166666668,350.0,15.0,281.261495409823,29.0,9.091012303737475,8.58,1.0,Standard
10926,189.59,15366.215,996.5179166666668,351.0,15.0,291.1178393690228,27.0,9.091012303737475,8.58,1.0,Standard
10927,189.59,15366.215,996.5179166666668,352.0,15.0,297.7244964766219,27.0,9.091012303737475,13.58,1.0,Standard
10928,189.59,15366.215,996.5179166666668,353.0,15.0,339.09620499624833,30.0,9.091012303737475,4.58,1.0,Standard
10929,189.59,15366.215,996.5179166666668,354.0,15.0,293.04062987769595,27.0,9.091012303737475,8.58,1.0,Standard
10930,189.59,15366.215,996.5179166666668,355.0,15.0,306.6039898643759,24.0,9.091012303737475,8.58,1.0,Standard
10931,189.59,15366.215,996.5179166666668,356.0,15.0,265.25366038067773,27.0,9.091012303737475,8.58,1.0,Standard
10932,1323.21,64122.84,5053.57,108.0,29.0,524.1604528571738,25.0,147.0690962890094,11.48,4.0,Poor
10933,2515.23,47504.49,3760.7075,134.0,28.0,381.0978514917557,47.0,146.04816029066598,9.55,6.0,Standard
10934,2515.23,47504.49,3760.7075,136.0,28.0,273.59198375343107,49.0,146.04816029066598,16.55,6.0,Poor
10935,2515.23,47504.49,3760.7075,137.0,28.0,258.2970277672414,47.0,146.04816029066598,16.55,6.0,Poor
10936,2515.23,47504.49,3760.7075,138.0,28.0,418.96336897385805,47.0,146.04816029066598,16.55,6.0,Standard
10937,2515.23,47504.49,3760.7075,140.0,28.0,349.29170921270406,49.0,146.04816029066598,16.55,6.0,Poor
10938,2515.23,47504.49,3760.7075,141.0,28.0,374.8913042119855,47.0,146.04816029066598,22.55,6.0,Standard
10939,1235.16,81165.56,6867.796666666666,291.0,3.0,547.0166322705413,9.0,151.74649492782913,11.99,3.0,Good
10940,1235.16,81165.56,6867.796666666666,292.0,3.0,589.1645056558939,14.0,151.74649492782913,9.99,3.0,Good
10941,1235.16,81165.56,6867.796666666666,293.0,3.0,654.103673967081,14.0,151.74649492782913,10.99,3.0,Standard
10942,1235.16,81165.56,6867.796666666666,295.0,3.0,420.3952774899468,15.0,151.74649492782913,9.99,3.0,Good
10943,1235.16,81165.56,6867.796666666666,296.0,3.0,710.6487520869136,14.0,151.74649492782913,9.99,3.0,Good
10944,1235.16,81165.56,6867.796666666666,297.0,3.0,347.80277630372126,19.0,151.74649492782913,5.99,3.0,Good
10945,1235.16,81165.56,6867.796666666666,298.0,3.0,683.7898364210607,14.0,151.74649492782913,9.99,3.0,Good
10946,1215.52,62458.77,5426.8975,233.0,20.0,515.0092815007973,12.0,199.0462556066706,13.02,4.0,Standard
10947,1215.52,62458.77,5426.8975,234.0,20.0,453.5406330320781,12.0,199.0462556066706,16.02,4.0,Standard
10948,1215.52,62458.77,5426.8975,235.0,20.0,439.2361727384284,14.0,199.0462556066706,22.02,4.0,Standard
10949,1215.52,62458.77,5426.8975,236.0,20.0,198.23379531867744,12.0,199.0462556066706,23.02,4.0,Good
10950,1215.52,62458.77,5426.8975,239.0,20.0,259.2290904353899,12.0,199.0462556066706,16.02,4.0,Good
10951,1215.52,62458.77,5426.8975,240.0,20.0,222.55151339314,12.0,199.0462556066706,16.02,4.0,Good
10952,412.13,26029.41,1950.1175,296.0,12.0,323.0421508809469,9.0,33.7011516162198,10.88,2.0,Standard
10953,412.13,26029.41,1950.1175,297.0,12.0,324.2104257387205,12.0,33.7011516162198,10.88,2.0,Standard
10954,412.13,26029.41,1950.1175,298.0,12.0,362.5370247468276,9.0,33.7011516162198,10.88,2.0,Standard
10955,412.13,26029.41,1950.1175,299.0,12.0,383.4897676853095,9.0,33.7011516162198,10.88,2.0,Good
10956,412.13,26029.41,1950.1175,300.0,12.0,377.4330486820912,9.0,33.7011516162198,12.88,2.0,Good
10957,412.13,26029.41,1950.1175,301.0,12.0,348.5276256374624,9.0,33.7011516162198,10.88,2.0,Good
10958,412.13,26029.41,1950.1175,303.0,12.0,342.96841303532534,9.0,33.7011516162198,10.88,2.0,Good
10959,527.37,18290.89,1228.2408333333333,368.0,14.0,322.7912686079763,28.0,12.796158289802731,3.16,1.0,Standard
10960,527.37,18290.89,1228.2408333333333,369.0,14.0,357.46662069095544,31.0,12.796158289802731,3.16,1.0,Standard
10961,527.37,18290.89,1228.2408333333333,370.0,14.0,246.12486159446524,28.0,12.796158289802731,3.16,1.0,Standard
10962,527.37,18290.89,1228.2408333333333,371.0,14.0,336.1731698073005,28.0,12.796158289802731,3.16,1.0,Standard
10963,527.37,18290.89,1228.2408333333333,372.0,14.0,329.3221609584517,28.0,12.796158289802731,3.16,1.0,Standard
10964,527.37,18290.89,1228.2408333333333,373.0,14.0,343.9408425046085,28.0,12.796158289802731,3.16,1.0,Standard
10965,527.37,18290.89,1228.2408333333333,374.0,14.0,250.0067853059564,27.0,12.796158289802731,3.16,1.0,Standard
10966,1266.31,19369.96,1791.1633333333332,189.0,18.0,292.82205282307496,14.0,57.412212456357366,17.39,4.0,Standard
10967,1266.31,19369.96,1791.1633333333332,190.0,18.0,287.30887831008937,14.0,57.412212456357366,13.39,4.0,Standard
10968,1266.31,19369.96,1791.1633333333332,192.0,18.0,234.2584595477948,14.0,57.412212456357366,17.39,4.0,Good
10969,1266.31,19369.96,1791.1633333333332,193.0,18.0,323.2329288838713,14.0,57.412212456357366,17.39,4.0,Good
10970,1266.31,19369.96,1791.1633333333332,194.0,18.0,255.5179347418928,14.0,57.412212456357366,17.39,4.0,Standard
10971,1266.31,19369.96,1791.1633333333332,195.0,18.0,189.36249590172216,13.0,57.412212456357366,17.39,4.0,Standard
10972,645.49,30738.51,2438.5425,376.0,3.0,195.26662819017133,8.0,22.815893781129866,6.42,1.0,Standard
10973,645.49,30738.51,2438.5425,378.0,3.0,349.5119548965136,8.0,22.815893781129866,6.42,1.0,Standard
10974,1078.84,29378.06,2312.1716666666666,214.0,17.0,313.0244633331222,23.0,93.0172931787162,8.81,4.0,Standard
10975,1078.84,29378.06,2312.1716666666666,215.0,17.0,183.5644520982272,19.0,93.0172931787162,8.81,4.0,Standard
10976,1078.84,29378.06,2312.1716666666666,216.0,17.0,311.9989783247358,14.0,93.0172931787162,11.81,4.0,Standard
10977,1078.84,29378.06,2312.1716666666666,217.0,17.0,168.86027126480914,19.0,93.0172931787162,8.81,4.0,Poor
10978,1078.84,29378.06,2312.1716666666666,218.0,17.0,244.35488312051623,19.0,93.0172931787162,8.81,4.0,Poor
10979,1078.84,29378.06,2312.1716666666666,219.0,17.0,304.8824634215012,19.0,93.0172931787162,8.81,4.0,Standard
10980,1078.84,29378.06,2312.1716666666666,220.0,17.0,294.4118756401803,19.0,93.0172931787162,8.81,4.0,Standard
10981,1078.84,29378.06,2312.1716666666666,221.0,17.0,362.0342259410898,23.0,93.0172931787162,8.81,4.0,Standard
10982,1151.05,28023.54,2532.295,88.0,12.0,363.907089363506,9.0,41.31955337506004,14.37,3.0,Standard
10983,1151.05,28023.54,2532.295,89.0,12.0,382.9955572384172,8.0,41.31955337506004,14.37,3.0,Standard
10984,1151.05,28023.54,2532.295,90.0,12.0,320.9881043830392,9.0,41.31955337506004,12.37,3.0,Standard
10985,1151.05,28023.54,2532.295,91.0,12.0,300.5795307187679,9.0,41.31955337506004,14.37,3.0,Standard
10986,1151.05,28023.54,2532.295,92.0,12.0,233.7298294745277,9.0,41.31955337506004,16.369999999999994,3.0,Standard
10987,1151.05,28023.54,2532.295,93.0,12.0,357.02642968422987,9.0,41.31955337506004,14.37,3.0,Standard
10988,1151.05,28023.54,2532.295,94.0,12.0,253.58401330486657,9.0,41.31955337506004,14.37,3.0,Standard
10989,1151.05,28023.54,2532.295,95.0,12.0,286.0215266120977,10.0,41.31955337506004,14.37,3.0,Standard
10990,1362.65,30784.67,2682.3891666666664,289.0,9.0,277.4415940263726,32.0,28.16220960287093,9.28,2.0,Standard
10991,1362.65,30784.67,2682.3891666666664,290.0,9.0,207.4600888862084,30.0,28.16220960287093,8.28,2.0,Standard
10992,1362.65,30784.67,2682.3891666666664,291.0,9.0,418.2724478832361,34.0,28.16220960287093,8.28,2.0,Standard
10993,1362.65,30784.67,2682.3891666666664,294.0,9.0,402.6520399356384,30.0,28.16220960287093,12.28,2.0,Standard
10994,1362.65,30784.67,2682.3891666666664,295.0,9.0,311.7624837026271,30.0,28.16220960287093,8.28,2.0,Standard
10995,1362.65,30784.67,2682.3891666666664,296.0,9.0,205.68652119344512,30.0,28.16220960287093,8.28,2.0,Standard
10996,1426.15,17599.48,1202.6233333333332,224.0,6.0,299.6819348926872,12.0,13.08069087982678,7.01,1.0,Good
10997,539.35,48644.8,4142.733333333334,377.0,5.0,471.76914003373946,6.0,121.55867101136693,11.12,4.0,Standard
10998,539.35,48644.8,4142.733333333334,377.0,5.0,430.0355222458942,7.0,121.55867101136693,4.12,4.0,Standard
10999,539.35,48644.8,4142.733333333334,378.0,5.0,207.5647222070594,7.0,121.55867101136693,4.12,4.0,Standard
11000,539.35,48644.8,4142.733333333334,379.0,5.0,371.143347976254,7.0,121.55867101136693,4.12,4.0,Standard
11001,539.35,48644.8,4142.733333333334,380.0,5.0,400.8260372201718,7.0,121.55867101136693,4.12,4.0,Standard
11002,1464.69,28747.25,2523.6041666666665,185.0,3.0,391.0703933495792,10.0,46.43459877978122,1.59,2.0,Good
11003,1464.69,28747.25,2523.6041666666665,186.0,3.0,380.11347842357566,10.0,46.43459877978122,1.59,2.0,Good
11004,1464.69,28747.25,2523.6041666666665,188.0,3.0,296.83971695821725,10.0,46.43459877978122,1.59,2.0,Standard
11005,1464.69,28747.25,2523.6041666666665,189.0,3.0,332.41863261323164,10.0,46.43459877978122,1.59,2.0,Standard
11006,1464.69,28747.25,2523.6041666666665,190.0,3.0,302.3386617801281,10.0,46.43459877978122,1.59,2.0,Standard
